Tick: 0 | WRITE to 0x91 with value 0x7
Tick: 18380 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18380 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18380 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18380 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18380 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18380 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18380 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18380 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18380 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18380 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18380 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18380 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18380 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18380 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18381 | Chan: 2 | Instrument change from 80 to 83 | WaveID: WAVE_CUSTOM_0f0f0f0f0f0f0f0f000000000000000000000000000000000000000000000000
Tick: 18381 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18381 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18393 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18405 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18405 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18405 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18405 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18406 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18418 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18431 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18444 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18456 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18456 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18456 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18456 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18456 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18456 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18456 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18456 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18457 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18457 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18457 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18457 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18457 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18457 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18457 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18457 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18457 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18457 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18457 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18457 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18469 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18482 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18494 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18494 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18494 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18494 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18495 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18507 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18507 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18507 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18507 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18507 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18507 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18507 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18507 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18507 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18507 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18507 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18507 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18508 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18508 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18508 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18508 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18508 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18508 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18508 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18508 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18520 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18533 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18545 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18545 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18545 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18545 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18545 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18545 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18545 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18545 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18546 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18546 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18546 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18546 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18546 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18546 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18546 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18546 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18546 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18546 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18546 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18546 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18558 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18571 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18583 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18583 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18583 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18583 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18584 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18596 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18596 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18596 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18596 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18596 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18596 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18596 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18596 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18596 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18596 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18596 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18596 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18597 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18597 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18597 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18597 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18597 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18597 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18597 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18597 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18609 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18622 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18634 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18634 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18634 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18634 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18634 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18634 | Checking Chan: 1 | Port 91h: 0x87
Tick: 18634 | Checking Chan: 2 | Port 91h: 0x87
Tick: 18634 | Checking Chan: 3 | Port 91h: 0x87
Tick: 18635 | Checking Chan: 0 | Port 91h: 0x87
Tick: 18635 | Checking Chan: 1 | Port 91h: 0x87
